seed,run,i,B,K,xi,gamma,C,C_acc_train,C_acc_test,C_gap_acc,C_auroc_train,C_auroc_test,C_gap_auroc,C_auprc_train,C_auprc_test,C_gap_auprc,C_hinge_gap,C_J_w,C_J_xi,Q_acc_test_max,Q_auroc_test_max,Q_auprc_test_max,Q_acc_train_max,Q_auroc_train_max,Q_auprc_train_max,Q_gap_acc_max,Q_gap_auroc_max,Q_gap_auprc_max,Q_hinge_gap_min,Q_J_w_max,Q_J_w_min,Q_J_w_mean,Q_J_xi_max,Q_J_xi_min,Q_J_xi_mean,alpha_npz_path,Q_topk
44,7,7,5,3,1,0.7,31,0.94,0.8133333333333334,0.1266666666666666,0.9808,0.8967111111111111,0.08408888888888888,0.9758857044138913,0.8731112141568141,0.10277449025707719,0.22268819345745533,129.09856402549678,10.80975391995792,0.8466666666666667,0.9077333333333334,0.898141875359524,0.92,0.9743999999999999,0.9731119640593325,0.14,0.13653333333333328,0.20264173947409259,0.2841455738604308,482.54387800120367,244.23227612168546,380.67181104833395,27.506712343199478,12.094378514972144,18.734340014443426,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run007_idx07_g0.70_B5_K3_xi1_C31.npz,20
44,7,8,5,3,1,0.8,31,0.94,0.8,0.1399999999999999,0.9792,0.8864000000000001,0.09279999999999988,0.9730285615567484,0.8541816915999213,0.11884686995682714,0.2673566961828829,132.7749073934835,9.832595053952126,0.8533333333333334,0.9242666666666667,0.9110587094071122,0.92,0.9792000000000001,0.9744612029893899,0.14,0.10364444444444454,0.1518367610004816,0.43880663826865984,521.4537592627256,292.76898770322157,387.8189092159812,32.511209218444556,9.491946885625307,19.178552511286263,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run007_idx08_g0.80_B5_K3_xi1_C31.npz,20
44,7,9,5,3,1,0.9,31,0.94,0.8,0.1399999999999999,0.9792,0.8830222222222223,0.0961777777777777,0.9730285615567484,0.8490021331204723,0.12402642843627609,0.2793313853381394,128.42888161940573,9.66319555756844,0.88,0.9118222222222222,0.8974735399389933,0.94,0.976,0.9754929164402849,0.1466666666666666,0.13031111111111116,0.17732734391895544,0.315117088956927,553.4955096004131,226.2695916780628,384.6557788819031,22.900360590269752,11.031669930998362,16.74621323927275,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run007_idx09_g0.90_B5_K3_xi1_C31.npz,20
44,7,10,5,3,1,1.0,31,0.94,0.8,0.1399999999999999,0.9792,0.8856888888888889,0.0935111111111111,0.9730285615567484,0.850738510602184,0.12229005095456447,0.2814507240963103,124.71810226269153,9.457329041394205,0.8666666666666667,0.9168000000000001,0.9099082587629614,0.92,0.9695999999999999,0.9732007445050924,0.19333333333333336,0.15377777777777768,0.19184830940784114,0.3170688619992234,505.0493857595207,231.61209929893124,386.14208276384494,35.227657412860225,11.857748770345768,17.977522788801146,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run007_idx10_g1.00_B5_K3_xi1_C31.npz,20
44,7,11,5,3,1,1.1,31,0.92,0.8,0.12,0.9792,0.8871111111111111,0.09208888888888889,0.9730285615567484,0.8526020327421364,0.12042652881461202,0.28360635914711596,126.50904534724759,9.233637894482877,0.8666666666666667,0.9198222222222222,0.9103847903808051,0.92,0.9760000000000001,0.9714509465791334,0.15333333333333332,0.1406222222222221,0.1716843282330368,0.411604010417973,498.6072024570696,267.3271285994626,353.9641467633629,33.99482421570053,9.08670391016625,18.08997867835909,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run007_idx11_g1.10_B5_K3_xi1_C31.npz,20
44,7,12,5,3,1,1.2,31,0.92,0.8,0.12,0.9792,0.8846222222222223,0.09457777777777765,0.9730285615567484,0.8492694788533237,0.12375908270342473,0.28566036203891254,118.29981224761431,9.220003327531149,0.8333333333333334,0.9125333333333333,0.9088145838997193,0.92,0.968,0.970482662684379,0.15333333333333332,0.14506666666666668,0.20697692755021713,0.45563551828740223,471.0131955666438,286.7186607171257,384.81374128071974,35.94939080247379,12.32122667061334,20.903895325635336,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run007_idx12_g1.20_B5_K3_xi1_C31.npz,20
44,7,13,5,3,1,1.3,31,0.92,0.7933333333333333,0.1266666666666667,0.9808,0.8856888888888889,0.09511111111111115,0.9758857044138913,0.8435994545730868,0.1322862498408045,0.292414065555887,118.94212918613239,8.822718594826604,0.8333333333333334,0.9184000000000001,0.907889277630369,0.92,0.9792,0.9786384982281456,0.19333333333333336,0.16675555555555555,0.2480746440011654,0.3172061000776847,494.58216021026385,277.5118878791951,380.12794870606695,33.90136904819765,12.2030328729127,18.22230021497629,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run007_idx13_g1.30_B5_K3_xi1_C31.npz,20
44,7,14,5,3,1,1.4,31,0.94,0.8,0.1399999999999999,0.9808,0.8849777777777779,0.09582222222222214,0.9758857044138913,0.842262779968217,0.13362292444567436,0.3001153904168513,120.95412781910287,8.440379115367996,0.84,0.9075555555555556,0.9049847548500233,0.92,0.9600000000000001,0.958452453428924,0.18666666666666676,0.15733333333333321,0.2635126735026029,0.31881996586424327,461.1694777811013,177.22246308701,335.6599120845263,31.938576016981777,13.404586685798051,18.867605102478034,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run007_idx14_g1.40_B5_K3_xi1_C31.npz,20
44,7,15,5,3,1,1.5,31,0.94,0.8,0.1399999999999999,0.9808,0.8833777777777778,0.09742222222222219,0.9758857044138913,0.8398925854237905,0.1359931189901008,0.3076483138485647,115.22847399186671,8.380810973885037,0.8533333333333334,0.9008,0.867974380606481,0.94,0.9728000000000001,0.9741261908728176,0.19333333333333336,0.17031111111111108,0.25452329111142136,0.39075888223266164,438.1455919454444,228.60514725252577,341.9892193287472,28.63280016458135,12.145435744539977,17.20702150540571,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run007_idx15_g1.50_B5_K3_xi1_C31.npz,20
44,7,16,5,3,1,1.6,31,0.94,0.8,0.1399999999999999,0.9808,0.8785777777777778,0.10222222222222221,0.9758857044138913,0.8348174596929117,0.14106824472097967,0.31890304074558784,110.5819572819053,8.289771775016389,0.8466666666666667,0.9116444444444445,0.8907988863156867,0.96,0.984,0.9841411004454483,0.17333333333333334,0.17333333333333334,0.24710106718624403,0.3965299964554232,452.22343065092093,167.45870841896004,315.93993234966496,24.56757671567859,11.47291044545432,18.094549877961406,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run007_idx16_g1.60_B5_K3_xi1_C31.npz,20
44,7,17,5,3,1,1.7,31,0.94,0.7933333333333333,0.1466666666666666,0.9808,0.8741333333333333,0.10666666666666669,0.9758857044138913,0.8287919435479508,0.1470937608659405,0.3319903799571792,106.94611507565918,8.165245783816175,0.8133333333333334,0.8853333333333334,0.8734720345532982,0.92,0.9728,0.9714303923243874,0.19333333333333336,0.20071111111111117,0.23357550833760898,0.39517909286331615,438.63201367769585,287.6521342443714,365.15515216022976,37.70412736104933,11.642014204192272,21.36765521018971,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run007_idx17_g1.70_B5_K3_xi1_C31.npz,20
44,7,18,5,3,1,1.8,31,0.94,0.7933333333333333,0.1466666666666666,0.9792,0.8712888888888889,0.10791111111111107,0.9730285615567484,0.833111728624413,0.13991683293233548,0.3432652947744218,104.06377203041191,7.973678048235762,0.8533333333333334,0.9152,0.8956572636619834,0.9,0.976,0.9759381005467962,0.17333333333333334,0.2076444444444443,0.29537477053528116,0.46107209937056287,422.7099499793619,251.11144878009583,328.4001498456671,31.04200208869218,14.501780002517037,19.082016619860607,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run007_idx18_g1.80_B5_K3_xi1_C31.npz,20
44,7,19,5,3,1,1.9,31,0.94,0.7866666666666666,0.15333333333333332,0.9792,0.8672000000000001,0.11199999999999988,0.9730285615567484,0.8323653687622186,0.14066319279452988,0.34909609638307865,102.01234217574859,7.967228486235931,0.8333333333333334,0.9073777777777778,0.9052769402902054,0.9,0.9663999999999999,0.966323676817672,0.19333333333333336,0.19022222222222218,0.2667169593315539,0.3649359072391529,375.1462290129493,176.2997606429731,279.01887421063327,27.102968389391243,13.38117588604192,18.81788255000988,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run007_idx19_g1.90_B5_K3_xi1_C31.npz,20
44,7,20,5,3,1,2.0,31,0.94,0.8066666666666666,0.1333333333333333,0.9792000000000001,0.8664888888888889,0.1127111111111112,0.9744612029893899,0.8245025780952813,0.1499586248941086,0.3503790810859847,101.04349475294231,8.071696585371896,0.82,0.8743111111111111,0.8770708177422969,0.92,0.9712000000000001,0.9761877857862513,0.19333333333333336,0.1937777777777776,0.27405402005632573,0.42377262294481116,434.09730913026556,149.42191246336262,295.8610407585944,32.16880778120485,11.462000911020573,19.3037285005319,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run007_idx20_g2.00_B5_K3_xi1_C31.npz,20
44,7,21,5,3,1,2.1,31,0.94,0.8066666666666666,0.1333333333333333,0.9792000000000001,0.8640000000000001,0.11519999999999997,0.9744612029893899,0.8190617804590359,0.155399422530354,0.3518951675014628,98.81162770727036,8.076227834643843,0.82,0.8949333333333334,0.8767167189114158,0.92,0.9647999999999999,0.9687860287860288,0.18000000000000005,0.19875555555555557,0.28139415184077976,0.20319594897152404,399.80852822971923,159.81661297025678,300.12581186336337,26.53197439848789,13.85285982284752,19.208571459359167,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run007_idx21_g2.10_B5_K3_xi1_C31.npz,20
44,7,22,5,3,1,2.2,31,0.94,0.8,0.1399999999999999,0.976,0.8645333333333333,0.11146666666666671,0.9701271370553239,0.8247376759247187,0.14538946113060525,0.35476141330237043,96.46465578222426,7.9026475836352805,0.8266666666666667,0.9152,0.9140058834524524,0.92,0.9696,0.9683093592567278,0.1333333333333333,0.16586666666666672,0.26099445761820794,0.3008927263163095,451.9665630804749,166.35520556125132,296.41658559196384,29.22993127322614,12.045413574749798,18.520042499567452,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run007_idx22_g2.20_B5_K3_xi1_C31.npz,20
44,7,23,5,3,1,2.3,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8643555555555557,0.11324444444444437,0.9729842799124668,0.8294192696957261,0.14356501021674073,0.3564880661281826,95.2423559146679,7.8114141648789,0.8066666666666666,0.9020444444444444,0.8933899942404321,0.96,0.9808,0.9781509465791335,0.18666666666666665,0.17546666666666666,0.24534225679667843,0.47105537274228804,383.2470085653295,142.44105818518324,277.53510845347745,36.687515387781076,12.374839688379978,19.87340001797713,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run007_idx23_g2.30_B5_K3_xi1_C31.npz,20
44,7,24,5,3,1,2.4,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8647111111111112,0.11288888888888882,0.9729842799124668,0.8315335852382023,0.14145069467426452,0.35699014785554417,94.65727867812994,7.784781267562035,0.8266666666666667,0.8951111111111111,0.8799613401418771,0.94,0.976,0.9781434813978294,0.17333333333333334,0.16835555555555548,0.17612634888087042,0.34321887074718993,358.2378108849125,172.67677510687895,279.80966289745635,32.29414351984968,11.46726418750448,19.929863199711342,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run007_idx24_g2.40_B5_K3_xi1_C31.npz,20
44,7,25,5,3,1,2.5,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8647111111111111,0.11288888888888893,0.9729842799124668,0.8327173242537338,0.14026695565873304,0.35874373101695733,94.7295459840264,7.763770258502407,0.8266666666666667,0.8940444444444445,0.8869270848419802,0.92,0.9776,0.9777820371199681,0.21333333333333337,0.21315555555555554,0.25304184625401605,0.39399992540868406,377.7401339650413,87.24560073611278,254.82049614913154,35.112826401557754,11.613548125836045,20.093138913223513,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run007_idx25_g2.50_B5_K3_xi1_C31.npz,20
44,7,26,5,3,1,2.6,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8650666666666667,0.11253333333333337,0.9729842799124668,0.8375356656849922,0.13544861422747467,0.35978800464971283,95.75257908936644,7.67356102788604,0.82,0.9203555555555556,0.9185438060475491,0.94,0.9728,0.9687606738888608,0.19999999999999996,0.1724444444444443,0.1955843293030992,0.3861610946134383,317.7036243565951,120.56845616882663,234.98798160771534,35.508647784992775,9.184254641611462,20.1308147567937,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run007_idx26_g2.60_B5_K3_xi1_C31.npz,20
44,7,27,5,3,1,2.7,31,0.94,0.7866666666666666,0.15333333333333332,0.9792000000000001,0.8664888888888889,0.1127111111111112,0.9756509465791335,0.8393797664858986,0.1362711800932349,0.3616197567830418,98.02085729076086,7.569589742770514,0.8133333333333334,0.8931555555555557,0.8878459318550458,0.94,0.9808,0.9833997584541063,0.22000000000000008,0.19537777777777787,0.2037853409202819,0.425183491605014,343.41929879864756,110.59026786054605,215.54668207026958,29.16928757539077,10.76499813573114,17.317066736073947,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run007_idx27_g2.70_B5_K3_xi1_C31.npz,20
44,7,28,5,3,1,2.8,31,0.94,0.78,0.15999999999999992,0.9808,0.866311111111111,0.11448888888888897,0.9781509465791335,0.8406784986126505,0.13747244796648295,0.3648802382694566,101.13769808042768,7.484037538422587,0.8066666666666666,0.8771555555555556,0.8543199122663334,0.92,0.968,0.9698877564464521,0.18666666666666665,0.17279999999999984,0.18262237311592733,0.43042854510689876,315.3168632379197,60.91906769664152,215.25699225633602,26.82978103632063,12.360756127375176,17.299069361580376,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run007_idx28_g2.80_B5_K3_xi1_C31.npz,20
44,7,29,5,3,1,2.9,31,0.94,0.7733333333333333,0.16666666666666663,0.9808,0.8643555555555557,0.11644444444444435,0.9781509465791335,0.8391208580395922,0.13903008853954124,0.3689494345194845,103.54685749525677,7.413304810175276,0.82,0.8709333333333332,0.8711412574279216,0.92,0.9776,0.9731384516666386,0.17999999999999994,0.18720000000000003,0.30579477789234755,0.3866646251091671,307.34005940358793,108.89548165598865,212.40219317017082,27.44002452856706,9.399611574705872,17.819731745177243,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run007_idx29_g2.90_B5_K3_xi1_C31.npz,20
44,8,0,5,3,1,0.0,31,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,-1.0097419586828951e-28,50.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.125,50.0,50.0,50.0,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run008_idx00_g0.00_B5_K3_xi1_C31.npz,20
44,8,1,5,3,1,0.1,31,0.84,0.7666666666666667,0.07333333333333325,0.9344,0.8661333333333333,0.0682666666666667,0.9404859519565403,0.848163110503393,0.09232284145314729,0.11704885812190402,228.38105741405118,23.19621495493452,0.74,0.8554666666666667,0.8405752983737703,0.84,0.9344,0.9422949188187579,0.15333333333333343,0.1578666666666667,0.19407266656622757,0.11279226896599176,245.92608678260464,114.90458763991975,175.9360640771111,40.844231914971886,24.876494662261138,29.946842383052108,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run008_idx01_g0.10_B5_K3_xi1_C31.npz,20
44,8,2,5,3,1,0.2,31,0.88,0.8066666666666666,0.07333333333333336,0.9488000000000001,0.8922666666666667,0.056533333333333435,0.9513585296529239,0.8685758333167728,0.0827826963361511,0.12509523898395275,175.18249314917824,17.29259799480108,0.8733333333333333,0.924088888888889,0.9027117221175807,0.9,0.9552,0.9597553332838112,0.15333333333333332,0.11804444444444451,0.1723311130363585,0.09015910121363507,390.90737407412746,116.88751088816178,236.78795124434342,24.159736298727296,14.834575399978585,20.433470592293983,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run008_idx02_g0.20_B5_K3_xi1_C31.npz,20
44,8,3,5,3,1,0.3,31,0.88,0.8066666666666666,0.07333333333333336,0.9648,0.8981333333333335,0.06666666666666654,0.9649868006606398,0.8766116205431189,0.08837518011752088,0.14051579389435848,145.98951634135295,15.404328543836913,0.8733333333333333,0.9196444444444445,0.8981478545823925,0.9,0.9648000000000001,0.9666757303887739,0.15333333333333332,0.18862222222222225,0.18370103887296052,0.14004332600886366,352.71408072778127,175.99913509690833,254.77722760259766,35.65104145595051,13.906724466194083,21.351239927484265,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run008_idx03_g0.30_B5_K3_xi1_C31.npz,20
44,8,4,5,3,1,0.4,31,0.9,0.8133333333333334,0.08666666666666667,0.9712000000000001,0.8917333333333334,0.07946666666666669,0.9659035310317179,0.8722865664318659,0.09361696459985203,0.18489741895697243,156.10066059701515,13.327616246321597,0.8533333333333334,0.9128888888888889,0.8919763514237794,0.92,0.9664,0.9652906632231979,0.12,0.09262222222222227,0.14619857052274532,0.18472852040123933,415.6622908335685,234.3016673050872,315.2448761321822,22.39636715245638,13.475907060734238,17.837859755973586,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run008_idx04_g0.40_B5_K3_xi1_C31.npz,20
44,8,5,5,3,1,0.5,31,0.9,0.82,0.08000000000000007,0.9696,0.8942222222222224,0.07537777777777765,0.9643093281331672,0.8747770010911495,0.08953232704201763,0.1837385832775913,128.23843792865944,12.977071320186983,0.8666666666666667,0.9244444444444445,0.91781217327277,0.92,0.9792,0.9778136150653314,0.17333333333333334,0.15591111111111122,0.16832547695895228,0.2465455817454773,510.6701215249599,229.31073638860238,356.3503048533713,34.51338355249007,10.867967705660769,21.760277153818617,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run008_idx05_g0.50_B5_K3_xi1_C31.npz,20
44,8,6,5,3,1,0.6,31,0.9,0.82,0.08000000000000007,0.9744,0.8986666666666667,0.07573333333333332,0.9701281952563822,0.8769713839522585,0.09315681130412368,0.20173444796027318,131.01376981894327,11.628934726106454,0.86,0.9192888888888888,0.889798835647044,0.92,0.9808,0.9758857044138913,0.16666666666666674,0.1431111111111112,0.16696630094242848,0.37942041614435806,522.9083498287115,204.14803522744256,400.0132934515108,33.69548333537821,10.235878066276234,18.582915894294196,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run008_idx06_g0.60_B5_K3_xi1_C31.npz,20
44,8,7,5,3,1,0.7,31,0.94,0.8133333333333334,0.1266666666666666,0.9808,0.8967111111111111,0.08408888888888888,0.9758857044138913,0.8731112141568141,0.10277449025707719,0.22268819345745533,129.09856402549678,10.80975391995792,0.8733333333333333,0.9214222222222223,0.8916084415585419,0.92,0.9712000000000001,0.9719710897797855,0.13333333333333341,0.1432888888888888,0.21414997234763167,0.3332213624981655,515.2905159344375,272.0437455837207,407.79777483956127,21.985383863961268,11.212372183200818,15.802254610083036,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run008_idx07_g0.70_B5_K3_xi1_C31.npz,20
